행정기관코드,기준연월,시도명,시군구명,읍면동명,0~9세_남자,0~9세_여자,10~19세_남자,10~19세_여자,20~29세_남자,20~29세_여자,30~39세_남자,30~39세_여자,40~49세_남자,40~49세_여자,50~59세_남자,50~59세_여자,60~69세_남자,60~69세_여자,70~79세_남자,70~79세_여자,80~89세_남자,80~89세_여자,90~99세_남자,90~99세_여자,100세 이상_남자,100세 이상_여자,총인구수,남자총합,여자총합
2911065500,2025-04-30,광주광역시,동구,서남동,16,24,40,79,522,576,250,148,155,107,228,156,208,180,129,156,63,99,11,18,0,1,3166,1622,1544
2911068500,2025-04-30,광주광역시,동구,학동,248,262,299,273,394,438,445,420,498,490,516,526,447,540,314,458,175,252,12,30,0,1,7038,3348,3690
2911071000,2025-04-30,광주광역시,동구,학운동,190,186,423,376,565,488,448,416,559,628,764,850,861,1108,683,912,392,573,63,100,0,0,10585,4948,5637
2911073000,2025-04-30,광주광역시,동구,지원1동,303,264,379,355,488,441,548,580,630,558,672,748,635,798,457,539,183,248,17,59,0,0,8902,4312,4590
2911074000,2025-04-30,광주광역시,동구,지원2동,820,818,685,710,895,781,1388,1417,1454,1408,1342,1489,1181,1430,630,771,245,376,25,94,0,0,17959,8665,9294
2914057500,2025-04-30,광주광역시,서구,양동,43,17,52,43,104,99,125,92,150,113,235,191,277,309,223,319,129,207,12,42,0,0,2782,1350,1432
2914059000,2025-04-30,광주광역시,서구,양3동,123,103,191,148,176,151,210,192,323,279,347,307,303,393,229,345,96,151,8,21,0,0,4096,2006,2090
2914065000,2025-04-30,광주광역시,서구,농성1동,304,260,327,268,722,889,900,810,803,728,988,933,789,810,509,705,270,394,20,72,0,0,11501,5632,5869
2914066000,2025-04-30,광주광역시,서구,농성2동,36,41,95,84,316,315,304,241,293,211,414,321,400,405,241,269,133,171,9,24,0,0,4323,2241,2082
2914073000,2025-04-30,광주광역시,서구,광천동,207,194,222,203,296,278,383,381,430,385,493,452,329,389,192,211,75,96,7,17,0,1,5241,2634,2607
2914074000,2025-04-30,광주광역시,서구,유덕동,316,229,523,497,746,612,722,529,843,763,1022,974,625,598,257,399,123,248,6,46,0,0,10078,5183,4895
2914074500,2025-04-30,광주광역시,서구,치평동,707,796,1311,1253,2242,2409,2161,2146,1967,2207,2394,2879,1802,1877,722,958,341,576,51,117,1,0,28917,13699,15218
2914075100,2025-04-30,광주광역시,서구,상무1동,568,584,980,1072,2031,2038,1963,1446,1843,1716,2073,2030,1446,1557,755,891,292,356,26,71,0,0,23738,11977,11761
2914075200,2025-04-30,광주광역시,서구,상무2동,356,353,735,614,1795,1918,1571,1289,1401,1238,1774,1795,1766,1934,994,1313,394,742,44,122,0,0,22148,10830,11318
2914076000,2025-04-30,광주광역시,서구,화정1동,305,328,526,451,1178,1419,1315,1170,1096,1026,1197,1216,936,1115,564,785,303,451,46,96,0,0,15523,7466,8057
2914077000,2025-04-30,광주광역시,서구,화정2동,944,805,1546,1078,921,791,1025,1101,1861,1945,1312,1394,1076,1390,693,784,222,323,11,64,0,2,19288,9611,9677
2914078000,2025-04-30,광주광역시,서구,화정3동,187,153,431,336,578,494,458,387,550,573,720,770,704,900,451,546,180,271,23,58,0,2,8772,4282,4490
2914079000,2025-04-30,광주광역시,서구,화정4동,791,704,980,892,1108,923,1235,1192,1377,1480,1289,1612,1333,1803,813,869,228,378,27,77,0,1,19112,9181,9931
2914080000,2025-04-30,광주광역시,서구,서창동,269,273,307,295,411,293,421,412,483,453,739,688,618,503,290,285,104,181,11,52,0,1,7089,3653,3436
2914082100,2025-04-30,광주광역시,서구,금호1동,434,403,940,848,1222,1036,977,937,1101,1319,1667,2005,1591,1840,769,977,256,525,20,109,0,1,18977,8977,10000
2914082400,2025-04-30,광주광역시,서구,금호2동,905,853,1738,1619,1898,1640,1357,1332,1956,2326,2663,2955,1479,1540,639,793,228,362,27,60,0,3,26373,12890,13483
2914083000,2025-04-30,광주광역시,서구,풍암동,956,907,2124,1911,2474,2133,1742,1639,2585,2901,3531,3646,1963,2121,886,1137,400,610,46,112,0,1,33825,16707,17118
2914084000,2025-04-30,광주광역시,서구,동천동,456,478,1111,1068,925,811,644,670,1203,1452,1386,1504,864,1140,421,594,136,232,18,41,0,2,15156,7164,7992
2915551000,2025-04-30,광주광역시,남구,양림동,114,130,294,360,365,322,242,257,381,456,513,560,406,570,337,512,188,263,28,43,0,1,6342,2868,3474
2915552000,2025-04-30,광주광역시,남구,방림1동,209,209,337,331,315,320,377,373,491,536,522,520,417,512,308,419,124,210,14,22,0,0,6566,3114,3452
2915553000,2025-04-30,광주광역시,남구,방림2동,243,232,370,385,505,484,512,453,566,604,701,767,669,812,461,668,215,344,26,73,0,1,9091,4268,4823
2915553700,2025-04-30,광주광역시,남구,봉선1동,353,329,717,683,774,821,747,727,989,1050,1020,1139,838,1129,492,762,245,458,26,94,0,3,13396,6201,7195
2915553800,2025-04-30,광주광역시,남구,봉선2동,1096,1073,2487,2525,1346,1214,924,1187,2370,3084,2081,2326,1303,1736,769,950,310,514,35,96,0,2,27428,12721,14707
2915554500,2025-04-30,광주광역시,남구,사직동,84,86,128,101,247,214,252,212,340,234,411,303,430,364,266,351,168,226,11,27,0,0,4455,2337,2118
2915560500,2025-04-30,광주광역시,남구,월산동,373,379,337,303,489,427,711,698,811,648,785,719,706,721,438,655,242,316,18,78,0,1,9855,4910,4945
2915563000,2025-04-30,광주광역시,남구,월산4동,90,93,247,215,460,410,505,391,582,405,688,556,706,777,479,579,189,271,22,57,0,0,7722,3968,3754
2915564000,2025-04-30,광주광역시,남구,월산5동,61,65,136,135,351,313,333,258,387,254,481,445,530,637,346,460,147,227,8,38,0,0,5612,2780,2832
2915567000,2025-04-30,광주광역시,남구,백운1동,296,251,551,569,626,593,543,527,799,872,826,960,824,1101,547,731,255,382,30,69,0,0,11352,5297,6055
2915568000,2025-04-30,광주광역시,남구,백운2동,199,182,223,222,465,509,510,471,495,395,498,482,479,512,296,348,149,186,12,31,0,0,6664,3326,3338
2915569000,2025-04-30,광주광역시,남구,주월1동,634,604,1123,1003,1226,1202,1147,1132,1540,1577,1665,1899,1384,1672,821,998,293,430,16,86,0,0,20452,9849,10603
2915570000,2025-04-30,광주광역시,남구,주월2동,134,138,253,239,397,302,396,326,498,435,568,614,661,788,464,526,176,244,15,36,0,1,7211,3562,3649
2915570500,2025-04-30,광주광역시,남구,진월동,702,740,1686,2034,1830,1693,1218,1300,1934,2286,2151,2579,1741,2063,997,1297,487,644,39,117,0,1,27539,12785,14754
2915571000,2025-04-30,광주광역시,남구,효덕동,504,477,833,826,829,921,929,950,1174,1268,1049,1133,918,1190,655,769,210,318,18,64,1,0,15036,7120,7916
2915572000,2025-04-30,광주광역시,남구,송암동,1265,1166,1293,1198,982,1009,1576,1615,1966,1986,1328,1478,1006,1262,498,572,143,234,11,68,0,1,20657,10068,10589
2915573000,2025-04-30,광주광역시,남구,대촌동,353,362,314,355,366,275,639,592,650,580,680,603,746,763,435,500,180,376,18,98,1,0,8886,4382,4504
2917051000,2025-04-30,광주광역시,북구,중흥1동,84,82,70,72,302,385,441,405,329,215,353,240,339,306,234,232,89,124,9,20,0,0,4331,2250,2081
2917053500,2025-04-30,광주광역시,북구,중흥동,496,495,546,510,1251,1190,1299,1014,1196,929,1159,998,869,863,586,764,288,409,33,68,0,0,14963,7723,7240
2917055500,2025-04-30,광주광역시,북구,중앙동,126,105,97,74,235,279,304,261,305,216,327,247,255,258,171,155,66,91,2,16,0,0,3590,1888,1702
2917057000,2025-04-30,광주광역시,북구,임동,656,630,436,419,686,797,1473,1416,1108,957,926,1013,773,918,510,629,219,269,13,58,0,0,13906,6800,7106
2917058000,2025-04-30,광주광역시,북구,신안동,227,213,279,275,908,918,1042,805,877,580,1006,860,960,874,521,615,258,354,13,57,0,1,11643,6091,5552
2917059000,2025-04-30,광주광역시,북구,용봉동,952,886,1652,1600,3477,3098,2394,1984,2386,2331,3023,3308,2511,2817,1238,1472,475,727,50,117,0,1,36499,18158,18341
2917060100,2025-04-30,광주광역시,북구,운암1동,631,606,1098,1058,1038,957,905,972,1312,1489,1417,1594,1239,1503,784,872,268,308,18,69,0,1,18139,8710,9429
2917060200,2025-04-30,광주광역시,북구,운암2동,163,177,378,408,653,548,599,518,749,623,970,827,986,1073,620,724,270,396,22,47,0,0,10751,5410,5341
2917060300,2025-04-30,광주광역시,북구,운암3동,501,499,733,675,840,655,866,829,953,1020,992,1229,1004,1232,499,601,157,281,22,74,0,0,13662,6567,7095
2917061500,2025-04-30,광주광역시,북구,동림동,802,758,1124,921,1242,1054,1542,1504,1777,1754,1852,2068,1458,1793,725,975,258,391,18,78,1,1,22096,10799,11297
2917062000,2025-04-30,광주광역시,북구,우산동,633,595,678,638,724,679,1011,1005,1248,1135,1138,1064,1079,1255,736,1017,288,452,22,110,0,0,15507,7557,7950
2917063500,2025-04-30,광주광역시,북구,풍향동,179,187,234,228,264,247,298,290,441,369,458,418,339,364,211,259,89,147,8,27,0,0,5057,2521,2536
2917065000,2025-04-30,광주광역시,북구,문화동,947,894,872,829,1204,1134,1757,1675,1686,1596,1735,1877,1680,1873,887,1149,330,531,35,126,0,0,22817,11133,11684
2917065600,2025-04-30,광주광역시,북구,문흥1동,350,405,797,796,980,861,806,679,935,1076,1300,1444,1247,1399,598,714,221,348,19,61,0,1,15037,7253,7784
2917065700,2025-04-30,광주광역시,북구,문흥2동,315,301,605,564,1079,1044,906,736,932,940,1108,1260,985,1356,534,771,252,485,29,75,0,1,14278,6745,7533
2917066100,2025-04-30,광주광역시,북구,두암1동,91,79,244,212,438,401,373,300,408,343,656,580,601,711,423,553,196,255,25,34,0,0,6923,3455,3468
2917066200,2025-04-30,광주광역시,북구,두암2동,241,232,541,532,822,752,792,655,958,833,1311,1321,1266,1515,798,970,309,435,26,89,0,1,14399,7064,7335
2917066300,2025-04-30,광주광역시,북구,두암3동,136,115,310,296,561,513,536,462,618,529,1050,1018,1365,1452,741,1011,291,679,35,124,0,0,11842,5643,6199
2917066600,2025-04-30,광주광역시,북구,삼각동,364,321,775,587,986,715,832,664,949,1024,1296,1286,951,896,386,482,132,208,13,50,0,0,12917,6684,6233
2917066900,2025-04-30,광주광역시,북구,일곡동,812,767,2029,1694,2062,1762,1394,1446,1843,2327,2749,3064,1650,1737,537,754,261,506,34,86,1,1,27516,13372,14144
2917067300,2025-04-30,광주광역시,북구,매곡동,437,381,752,663,853,709,747,743,885,992,1079,1300,885,1020,418,504,174,266,18,84,0,0,12910,6248,6662
2917067600,2025-04-30,광주광역시,북구,오치1동,157,175,421,402,694,582,606,528,685,604,1004,914,864,897,452,492,139,256,12,50,0,0,9934,5034,4900
2917067700,2025-04-30,광주광역시,북구,오치2동,181,180,333,296,693,629,706,576,705,590,936,984,1119,1284,586,675,203,442,20,101,0,0,11239,5482,5757
2917068500,2025-04-30,광주광역시,북구,석곡동,20,24,51,47,82,59,84,71,90,68,207,164,317,273,183,193,82,153,10,31,0,1,2210,1126,1084
2917069500,2025-04-30,광주광역시,북구,건국동,1100,1067,1417,1294,1256,1142,1542,1521,1978,1968,1972,1868,1266,1247,572,602,165,361,16,75,0,0,22429,11284,11145
2917069600,2025-04-30,광주광역시,북구,양산동,1367,1301,1919,1788,2161,1959,2414,2318,3101,2811,3137,3124,2143,2299,922,1157,339,630,30,125,0,4,35049,17533,17516
2917069700,2025-04-30,광주광역시,북구,신용동,1738,1698,2262,2102,1716,1498,2283,2396,3301,3385,2527,2559,1221,1385,463,586,138,239,7,58,0,0,31562,15656,15906
2920051500,2025-04-30,광주광역시,광산구,송정1동,216,200,488,409,824,597,539,455,715,672,1011,919,741,749,373,556,162,274,13,46,0,0,9959,5082,4877
2920052500,2025-04-30,광주광역시,광산구,송정2동,128,132,155,133,411,375,445,390,403,295,519,485,430,460,341,427,145,236,10,36,0,0,5956,2987,2969
2920054000,2025-04-30,광주광역시,광산구,도산동,508,471,696,637,1011,783,930,812,1117,1055,1346,1280,867,942,458,626,181,317,9,44,0,1,14091,7123,6968
2920055000,2025-04-30,광주광역시,광산구,신흥동,108,95,177,157,252,207,229,206,259,264,372,356,341,351,205,261,96,126,5,27,0,1,4095,2044,2051
2920056500,2025-04-30,광주광역시,광산구,어룡동,1591,1490,2020,1914,2048,1688,2450,2268,3389,2926,2846,2667,1903,1951,822,904,257,479,15,104,1,2,33735,17342,16393
2920058000,2025-04-30,광주광역시,광산구,우산동,1062,1006,1056,970,1733,1505,2430,2147,2193,1837,2475,2518,2240,2008,881,999,253,653,28,156,0,1,28151,14351,13800
2920060000,2025-04-30,광주광역시,광산구,월곡1동,241,220,431,385,680,563,625,494,565,569,932,994,841,866,357,342,96,193,13,44,0,0,9451,4781,4670
2920061000,2025-04-30,광주광역시,광산구,월곡2동,352,354,798,765,990,875,829,730,1004,1049,1535,1515,1071,1086,436,472,144,258,13,31,0,0,14307,7172,7135
2920062000,2025-04-30,광주광역시,광산구,비아동,238,228,399,350,442,338,342,327,663,556,842,688,564,463,204,253,69,163,11,43,0,0,7183,3774,3409
2920062400,2025-04-30,광주광역시,광산구,첨단1동,897,902,1518,1472,2232,1994,2190,1883,1768,2043,2546,3010,1905,1689,471,527,182,312,13,73,0,0,27627,13722,13905
2920062600,2025-04-30,광주광역시,광산구,첨단2동,1325,1225,2379,2241,3700,3303,3211,2676,3106,3259,3921,4104,2243,2003,596,757,197,472,24,88,0,0,40830,20702,20128
2920063000,2025-04-30,광주광역시,광산구,신가동,808,785,1398,1287,1336,1191,1081,999,1654,1808,1965,1805,842,742,285,418,101,194,10,21,0,0,18730,9480,9250
2920063500,2025-04-30,광주광역시,광산구,운남동,871,888,1734,1569,2011,1845,1734,1633,2260,2441,2779,2994,1710,1699,553,909,261,525,28,101,0,0,28545,13941,14604
2920063700,2025-04-30,광주광역시,광산구,수완동,3168,3111,6747,6610,4853,4590,3735,3924,7214,8427,6759,6285,2604,2604,899,1251,245,500,13,85,0,4,73628,36237,37391
2920064000,2025-04-30,광주광역시,광산구,하남동,1155,1133,1772,1674,1996,1701,2074,1742,2677,2549,2352,2180,1430,1267,423,451,116,203,8,56,0,0,26959,14003,12956
2920065000,2025-04-30,광주광역시,광산구,임곡동,15,23,46,54,59,31,67,47,87,48,192,129,290,198,155,168,88,158,10,46,0,0,1911,1009,902
2920066000,2025-04-30,광주광역시,광산구,동곡동,13,18,29,24,59,40,63,30,92,47,143,104,241,167,142,164,62,154,5,29,0,0,1626,849,777
2920067000,2025-04-30,광주광역시,광산구,평동,103,110,107,99,286,196,413,268,407,207,484,351,516,421,328,297,116,241,13,42,0,0,5005,2773,2232
2920068000,2025-04-30,광주광역시,광산구,삼도동,10,22,57,50,82,35,80,44,93,70,209,134,298,212,195,183,73,204,12,41,0,0,2104,1109,995
2920069000,2025-04-30,광주광역시,광산구,본량동,7,13,33,38,50,33,43,38,92,61,201,111,230,178,142,167,101,213,14,38,0,1,1804,913,891
2920070000,2025-04-30,광주광역시,광산구,신창동,1292,1253,2511,2343,2685,2318,2232,1997,3156,3256,3285,3030,1358,1162,461,566,165,303,16,66,0,0,33455,17161,16294
3011051500,2025-04-30,대전광역시,동구,중앙동,23,33,41,48,121,97,164,109,215,106,424,195,552,353,335,344,122,227,13,33,0,0,3555,2010,1545
3011053000,2025-04-30,대전광역시,동구,효동,1331,1224,1801,1676,1469,1312,2078,2058,2453,2566,2332,2301,1568,1859,898,1109,333,520,21,102,0,1,29012,14284,14728
3011054500,2025-04-30,대전광역시,동구,신인동,567,519,571,448,672,611,1129,1093,1042,1005,1136,1175,993,1258,679,825,259,423,25,68,0,0,14498,7073,7425
3011055100,2025-04-30,대전광역시,동구,판암1동,283,259,413,383,595,546,677,585,738,715,977,1047,1053,1166,591,738,252,521,34,116,0,1,11690,5613,6077
3011055200,2025-04-30,대전광역시,동구,판암2동,69,65,158,147,296,254,359,254,438,297,675,563,878,972,611,784,266,548,23,99,0,1,7757,3773,3984
3011056000,2025-04-30,대전광역시,동구,용운동,654,622,831,852,1694,1487,1471,1241,1426,1268,1750,1730,1599,1646,787,915,290,413,19,89,0,0,20784,10521,10263
3011058500,2025-04-30,대전광역시,동구,대동,492,435,759,710,724,633,750,715,1072,1040,1139,1098,946,1060,568,614,237,386,25,65,0,0,13468,6712,6756
3011059000,2025-04-30,대전광역시,동구,자양동,114,120,414,541,1774,1312,577,372,579,405,819,640,809,766,437,560,210,287,18,57,0,0,10811,5751,5060
3011062000,2025-04-30,대전광역시,동구,가양1동,225,239,541,509,1008,766,677,514,869,771,1231,985,1156,1119,656,748,285,429,27,67,0,1,12823,6675,6148
3011063000,2025-04-30,대전광역시,동구,가양2동,364,315,794,774,1439,1395,1105,815,1184,1120,1655,1544,1485,1571,800,936,294,516,31,80,0,1,18218,9151,9067
3011064000,2025-04-30,대전광역시,동구,용전동,354,337,677,664,1886,1860,1631,1147,1447,1266,1753,1523,1416,1387,705,851,284,455,22,60,1,0,19726,10176,9550
3011066500,2025-04-30,대전광역시,동구,성남동,296,258,375,370,529,505,584,490,732,689,942,875,951,1003,531,687,239,395,20,68,0,1,10540,5199,5341
3011067000,2025-04-30,대전광역시,동구,홍도동,226,190,385,348,1090,1016,782,579,725,583,958,835,874,928,417,544,187,286,15,61,0,0,11029,5659,5370
3011069500,2025-04-30,대전광역시,동구,삼성동,318,268,512,484,665,533,711,640,923,796,1235,1068,1228,1247,755,909,331,511,38,79,0,1,13252,6716,6536
3011072500,2025-04-30,대전광역시,동구,대청동,13,15,41,50,81,55,77,41,95,60,200,149,322,255,182,190,86,154,11,38,0,0,2115,1108,1007
3011074000,2025-04-30,대전광역시,동구,산내동,779,729,1371,1209,961,830,1090,1040,1714,1742,1905,1696,1462,1520,889,1038,363,571,36,99,1,1,21046,10571,10475
3014053500,2025-04-30,대전광역시,중구,은행선화동,872,844,711,788,1193,1366,1768,1734,1735,1429,1595,1297,1165,1080,605,693,214,339,30,76,0,0,19534,9888,9646
3014055000,2025-04-30,대전광역시,중구,목동,832,845,1354,1429,887,900,999,1135,1564,1794,1447,1420,713,834,346,489,162,253,20,54,0,3,17480,8324,9156
3014056000,2025-04-30,대전광역시,중구,중촌동,499,479,538,490,685,662,1076,961,1002,992,1207,1229,1013,1145,603,849,250,419,27,78,0,1,14205,6900,7305
3014057500,2025-04-30,대전광역시,중구,대흥동,301,238,499,467,1026,1235,896,828,889,874,1008,853,893,896,486,609,201,319,35,61,0,0,12614,6234,6380
3014060500,2025-04-30,대전광역시,중구,문창동,62,44,129,113,187,158,180,147,257,185,419,301,489,446,248,331,139,224,9,55,0,0,4123,2119,2004
3014062000,2025-04-30,대전광역시,중구,석교동,196,171,445,424,707,548,708,505,853,696,1290,1178,1490,1552,954,1111,388,591,22,95,1,0,13925,7054,6871
3014063000,2025-04-30,대전광역시,중구,대사동,66,49,145,85,371,511,344,300,260,212,426,368,462,500,277,343,151,252,15,40,0,0,5177,2517,2660
3014064000,2025-04-30,대전광역시,중구,부사동,107,84,202,155,286,273,312,239,388,307,558,513,623,640,388,472,176,248,12,55,0,0,6038,3052,2986
3014065500,2025-04-30,대전광역시,중구,용두동,240,271,335,362,786,872,801,765,724,639,792,741,550,581,336,457,194,334,17,31,0,0,9828,4775,5053
3014067000,2025-04-30,대전광역시,중구,오류동,232,226,297,331,581,649,661,630,593,629,817,898,748,784,428,631,215,409,38,91,0,0,9888,4610,5278
3014068000,2025-04-30,대전광역시,중구,태평1동,350,359,663,671,661,617,579,605,945,1033,1102,1150,814,893,506,670,225,349,16,62,0,1,12271,5861,6410
3014069000,2025-04-30,대전광역시,중구,태평2동,627,597,1316,1255,1300,1195,935,971,1541,1774,2130,2384,1708,1944,1163,1443,495,724,70,141,1,1,23715,11286,12429
3014070000,2025-04-30,대전광역시,중구,유천1동,107,103,125,130,314,269,424,330,438,322,530,454,543,597,322,365,112,191,17,36,0,0,5729,2932,2797
3014071000,2025-04-30,대전광역시,중구,유천2동,254,261,458,424,747,689,707,631,796,746,996,1033,1100,1172,756,900,358,486,35,73,0,3,12625,6207,6418
3014072000,2025-04-30,대전광역시,중구,문화1동,631,569,1297,1174,1239,1197,870,954,1435,1680,1756,1813,1282,1399,804,1010,396,586,47,94,0,2,20235,9757,10478
3014073000,2025-04-30,대전광역시,중구,문화2동,168,171,416,372,581,480,621,488,652,628,1057,1078,993,1200,567,782,276,521,34,112,0,0,11197,5365,5832
3014074000,2025-04-30,대전광역시,중구,산성동,430,414,974,884,1352,1051,1213,959,1576,1430,2439,2340,2542,2656,1529,1654,524,774,45,133,0,0,24919,12624,12295
3017051000,2025-04-30,대전광역시,서구,복수동,658,680,1370,1367,1393,1204,1050,1015,1623,1819,2014,1931,1302,1384,739,846,277,349,23,70,0,0,21114,10449,10665
3017052000,2025-04-30,대전광역시,서구,도마1동,568,536,607,576,1484,1172,1301,1122,1174,1024,1372,1418,1450,1600,870,1052,344,488,29,93,0,2,18282,9199,9083
